Timestamp,arm_freq,arm_freq_min,core_freq,core_freq_min,gpu_freq,gpu_freq_min,over_voltage_avs,over_voltage_avs_boost,sdram_freq,arm: frequency(48),core: frequency(1),h264: frequency(28),isp: frequency(45),v3d: frequency(46),core: volt,sdram_c: volt,sdram_i: volt,sdram_p: volt,temp,throttled
2024-02-18 22:19:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-18 22:34:31,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-18 22:49:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-18 23:04:48,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-18 23:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-18 23:36:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-18 23:52:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-19 00:08:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-19 00:24:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-19 00:40:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-19 00:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 01:11:38,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 01:26:49,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 01:42:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 01:58:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 02:14:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 02:30:08,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-19 02:45:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 03:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 03:16:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 03:32:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 03:48:34,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 04:04:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 04:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 04:36:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 04:52:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 05:08:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 05:24:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 05:40:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 05:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 06:12:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 06:28:34,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 06:44:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 06:59:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-19 07:14:49,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 07:30:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-19 07:45:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-19 08:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-19 08:16:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 08:32:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 08:48:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 09:04:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 09:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 09:35:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 09:50:50,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-19 10:06:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 10:22:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 10:38:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-19 10:54:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 11:10:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 11:25:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-19 11:40:51,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-19 11:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 12:12:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 12:28:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 12:44:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 13:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 13:16:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 13:32:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 13:48:35,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 14:04:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 14:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 14:36:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 14:52:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 15:08:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 15:24:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 15:40:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 15:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 16:12:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 16:28:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-19 16:44:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-19 17:00:35,599998000,600,320000000,,300,,31250,0x1b774,450,599998000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-19 17:16:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-19 17:32:34,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 17:48:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 18:04:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 18:20:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 18:36:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 18:52:13,600002000,600,320000000,,300,,31250,0x1b774,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-19 19:07:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-19 19:22:50,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-19 19:38:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 19:54:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 20:10:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 20:26:19,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-19 20:41:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-19 20:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 21:12:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 21:28:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-19 21:44:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-19 22:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-19 22:16:14,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-19 22:31:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,59.1,0x0
2024-02-19 22:46:48,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,59.6,0x0
2024-02-19 23:02:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,59.1,0x0
2024-02-19 23:17:57,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-19 23:33:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-19 23:48:58,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-20 00:04:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 00:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 00:36:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 00:52:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 01:08:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 01:24:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 01:40:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 01:56:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 02:12:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 02:28:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 02:44:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 03:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 03:16:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 03:31:45,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 03:46:50,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-20 04:02:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 04:18:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-20 04:33:40,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 04:48:50,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-20 05:04:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.8,0x0
2024-02-20 05:20:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 05:36:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 05:52:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-20 06:08:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-20 06:24:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-20 06:40:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 06:56:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 07:12:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 07:28:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 07:44:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 08:00:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 08:16:35,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-20 08:32:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
2024-02-20 08:48:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,61.2,0x0
